taxon	lfc_SampleSiteCLOACA	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteORAL_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteCLOACA	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteORAL_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteCLOACA	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteORAL_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteCLOACA	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteORAL_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteCLOACA	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteORAL_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteCLOACA	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteORAL_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__uncultured_Porphyromonadaceae	2.5202089500824494	0.5771554216701563	0.5994495059304763	-1.943053528412293	-1.920759444151973	0.02229408426031998	0.866148002576438	0.9001868990121372	1.1004226979448952	0.9448145010458889	1.1372194609598567	1.1633538555279566	2.909674723702939	0.6411506569397146	0.5447447667609764	-2.0565449897957486	-1.688996284438167	0.019163631215372914	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.11847419374999377	0	0.08646562782080264	0.06068601732649461	0	0	0.08646562782080262	0.06068601732649461	0	0.16723088152399074	0.10235175666155545	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;__	4.345647783562356	1.2746077956756299	0.578584425833483	-3.071039987886726	-3.767063357728873	-0.6960233698421469	0.9701723910001812	1.008448969565784	1.2322269280894238	1.0401985854786202	1.2583429482148853	1.2880845590571346	4.479253196519323	1.2639288988757142	0.4695437282242988	-2.9523593194213653	-2.993669860090937	-0.5403553399876396	7.490464122078708e-6	0.2062555481324949	0.6386810361764595	0.003153557302845534	0.0027564402741231046	0.5889520006973508	3.4755753526445203e-4	1	1	0.1400179442463417	0.12514238844518893	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.024272531660214473	0.008088671104561582	0	0	0.024272531660214477	0.008088671104561589	0	0	0.022346579381112272	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;__	0.1286860048716345	-0.6646120361401212	-0.14592995205566983	-0.7932980410117557	-0.27461595692730434	0.5186820840844514	0.7041435868397427	0.7315774481948378	0.8951675546846374	0.7994604087612914	0.9514495958428771	0.9719278292390371	0.18275534603558408	-0.9084643570958163	-0.16301970652531095	-0.9922918412444165	-0.28862901211705866	0.5336631676557191	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.12984745862306296	0.05797373409189291	0.09162334723184871	0.11919701590126924	0.006780006631485647	0.05797373409189291	0.0916233472318487	0.11919701590126924	0.09271997419869311	0.01983794831407757	0.0733378761724447	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Flagellimonas_pacifica	-0.15516319107807885	2.019989611593467	-1.0346593705990306	2.175152802671546	-0.8794961795209517	-3.0546489821924974	0.9007041575236049	0.9361510930885435	1.1442063792421187	0.976353108488494	1.177325257379043	1.2046599733423526	-0.17226876303611652	2.1577602445873674	-0.9042593970541852	2.227834155246282	-0.7470290593093049	-2.535693930061704	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.19266723316266915	0.15745506519038052	0	0.07139780549547739	0	0.15745506519038055	0	0.0713978054954774	0	0.10030619907514302	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Iamiaceae;g__Iamia;s__metagenome	-0.05901386391016063	-0.27070515907036996	-0.3616423420421359	-0.21169129516020935	-0.3026284781319753	-0.09093718297176595	0.44017239333581054	0.45687195432981625	0.5606566746756808	0.5765839547836602	0.6618557101961215	0.6730774308483257	-0.13406988898810504	-0.5925186619683547	-0.6450335087000126	-0.36714739181328404	-0.4572423769559988	-0.13510656991893424	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.29319566989021395	0.38839755787922153	0.10400599989198576	0.0529021686265242	0.061312571764304165	0.38839755787922153	0.10400599989198575	0.052902168626524186	0.2297375575038679	0.233347879247866	0.02289366270289909	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;s__uncultured_Bacteroidetes	1.0495960550103047	0.5833901889141511	0.5230300300846249	-0.46620586609615366	-0.5265660249256798	-0.06036015882952617	0.7048532474937478	0.7323160533192834	0.8960666491592952	0.8000863210209522	0.9522535160718906	0.972756629542008	1.4890987006761502	0.7966371708907466	0.5836954545460881	-0.5826944591444214	-0.5529683178254882	-0.06205062704938321	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2225041887965692	0.2549233462531373	0.10255865573030998	0.021247267114496694	0.14567477680236854	0.25492334625313734	0.10255865573030996	0.021247267114496683	0.07514492198543259	0.11151808428138822	0.021850609136403937	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium_damselae	0.564954390881967	-0.2677239176753068	-0.6503397848526712	-0.8326783085572738	-1.215294175734638	-0.3826158671773644	0.6778275170128302	0.7041880168892072	0.8618268410895099	0.7763301008653993	0.9217120843309208	0.9412671176197681	0.8334780998146957	-0.38018811915884804	-0.7546060923683003	-1.0725827938773227	-1.3185182188609703	-0.40649020879950143	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.06687331567207502	0.09678084901355895	0.019534639353601967	0.004684699550767381	0.08723321928665653	0.09678084901355893	0.019534639353601967	0.004684699550767379	0.09194840491257832	0.11195741488125875	0.017849677705216938	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptuniibacter;__	-0.6518701038637972	0.20879278062591597	-0.30843574178706246	0.8606628844897132	0.3434343620767347	-0.5172285224129785	0.6464001560445919	0.6714788276063545	0.8220104332783432	0.74892394525311	0.8863996910357814	0.9048508531561765	-1.008462169707193	0.3109446970505494	-0.37522120072972626	1.1491993144895898	0.38744864822258973	-0.571617433534878	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.16674310339926296	0.31500917074902396	0.06680959108614641	0.06168047593276557	0.21705859367485447	0.315009170749024	0.06680959108614641	0.06168047593276558	0.20551080908014663	0.10555763318753007	0.005399998677609824	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oleispira;s__uncultured_bacterium	0.22804754417455975	0.4531570532658489	2.66282545314253	0.22510950909128913	2.43477790896797	2.209668399876681	0.6511650539628671	0.6764380652869905	0.8280472620500444	0.7530631912665477	0.8917387409213113	0.9103573533105935	0.3502146541598104	0.6699165474574368	3.215789212985282	0.2989251256759558	2.7303713489586063	2.4272538600814615	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2055814770604014	0.10461023117333788	0.04697678275055293	0	0	0.10461023117333788	0.04697678275055292	0	0.1024994468749231	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Parasphingopyxis;s__uncultured_bacterium	-0.8662178225519833	-1.1710367912867838	-1.07611438883135	-0.3048189687348005	-0.2098965662793667	0.09492240245543382	0.5182590527202785	0.5381170628431604	0.6596501394908915	0.6401091667068819	0.7451899613585663	0.7591347746652178	-1.6713993089079906	-2.176174799400654	-1.6313411070630255	-0.4761984120661451	-0.28166853710254136	0.12504025058962034	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.21386568146488005	0.14732325504289562	0.026552144332826013	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Litoribacillus;__	-1.7322184714168574	-2.2703517395694632	0.5959796928537605	-0.5381332681526059	2.328198164270618	2.8663314324232236	0.9625018156456254	1.0004660094268827	1.2225076924090177	1.0331221506735733	1.2493735230878955	1.278849753133841	-1.7997041078358098	-2.2692942270672796	0.4875058836475296	-0.5208805829995559	1.863492479427888	2.241335563774583	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.19506999141298936	0	0	0.05060415159061684	0	0	0	0.05060415159061683	0.02459847847744713	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktotalea;__	1.0492006232191244	1.811781947272603	1.0436699374521337	0.7625813240534787	-0.005530685766990784	-0.7681120098204695	0.6817800845881135	0.7083018009143822	0.8668344776622453	0.7797939902598234	0.9261691194003169	0.9458628839151796	1.5389135689596773	2.5579236773557303	1.2040014147415936	0.9779266493184827	-0.0059715722011675736	-0.8120754317381059	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.29967679202735237	0	0.09050552529186576	0.27193761708777114	0.29967679202735237	0	0.09050552529186573	0.05926438672309149	0.06278906961617232	0.06935238030188548	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maritimimonas;s__Maritimimonas_rapanae	2.787550757033335	2.2019735352644316	0.3005596132774231	-0.5855772217689035	-2.486991143755912	-1.9014139219870085	0.9381355955376937	0.975107375378622	1.1916339640514555	1.010685833802454	1.220918902061952	1.2495515048668802	2.9713729766704424	2.2581857043276212	0.2522247790383094	-0.5793859992732013	-2.036983078528599	-1.5216771094118078	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.03569012202808144	0	0	0	0.03569012202808144	0.025354408260204964	0	0.06619868039955444	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;__	0.16762434060116405	1.3576932339402392	2.6747911993855724	1.1900688933390753	2.5071668587844083	1.3170979654453332	0.9405189632101614	0.9775878220690938	1.194653844169787	1.0128774986541886	1.2236995892831792	1.2524147533911039	0.17822537041574563	1.388819708357906	2.2389675573717276	1.1749386228051477	2.048841791516054	1.0516467982184734	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.22178982543154918	0.07762207939840451	0.158136860156971	0	0.008090221102499847	0.07762207939840451	0.158136860156971	0	0.09982502428417755	0	0.012693678376288448	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Aliiroseovarius;__	-1.3519343140299425	1.8204339970876715	-1.3590664836222401	3.172368311117614	-0.007132169592297677	-3.179500480709912	1.0545841492114336	1.0962974740831668	1.3391856154554458	1.1184567536507661	1.3573855276776234	1.3900416881021191	-1.2819596378732345	1.6605292268962855	-1.0148454911233742	2.8363799501077303	-0.005254343329046863	-2.2873418171011934	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.12564539941614605	0.22679798320452035	0.29450883062636213	0.05041009904204941	0	0.22679798320452035	0.2945088306263622	0.05041009904204941	0	0.0525011123729088	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__Saccharina_japonica	0.10118926997553754	0.4199144506261196	-0.31564548749984644	0.3187251806505821	-0.416834757475384	-0.7355599381259661	0.6182595483429483	0.6421905927005686	0.7863577778251458	0.7246017061024875	0.8549838769705718	0.872445596077779	0.1636679453584563	0.6538782339683249	-0.4014018763479863	0.43986258653040167	-0.487535225754592	-0.8431012104740918	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.20623631967199355	0.1314272660376394	0.18326785990178093	0.041503909357575246	0.05747642485797445	0.1314272660376394	0.18326785990178093	0.04150390935757527	0.0713513619296793	0.15526348920055846	0.1454864926453984	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1;g__AB1;s__Sinorickettsia_chlamys	0.1924417208442581	1.1099934667788407	-0.2806047832521953	0.9175517459345826	-0.4730465040964534	-1.390598250031036	0.6623884259564313	0.6881192019422601	0.8422665472665117	0.7628357850528561	0.9043358532756541	0.9233487665884542	0.29052699791121644	1.6130831164801298	-0.3331543727610563	1.2028168629648206	-0.5230871941911853	-1.5060379136790893	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.28753728560291286	0.10225161422832287	0.4076572587083025	0.04875572907576371	0.2930992524938008	0.10225161422832287	0.4076572587083025	0.04875572907576371	0.09616442200333702	0.1065904243288693	0.2689491198787399	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__uncultured;s__uncultured_bacterium	2.4371385515569566	0.3289917260848116	0.9242835535063714	-2.108146825472145	-1.5128549980505852	0.5952918274215597	0.7038464472677616	0.7312681893684004	0.894791097963179	0.7991983680519543	0.9511130194193116	0.971580835113378	3.4625997772917727	0.4498920243870627	1.0329601575276355	-2.637826739574997	-1.5906153813079302	0.6127043740545711	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.06910515917235649	0.022952677844293296	0	0	0.06910515917235649	0.022952677844293303	0	0.2326565401467861	0.055395476467032065	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__uncultured;s__uncultured_Lutibacter	1.5424985823341393	1.6168538996939668	0.6194517503990529	0.07435531735982748	-0.9230468319350864	-0.9974021492949139	0.7819977958447436	0.8126065714228995	0.993804948621201	0.8687391111212571	1.0402050178575664	1.06340743197972	1.9725101407323968	1.9897130500222329	0.6233132077461242	0.08558992729573227	-0.8873701011712267	-0.9379303917766254	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.471948139784694	0.4656860224160678	0.36389332070199787	0.0914994945998372	0.4193460014938458	0.46568602241606777	0.36389332070199787	0.09149949459983718	0.038763629687876486	0.13673930008206733	0.08591581412545225	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__Myroides_odoratimimus	1.2117025772264218	0.6305089350720254	0.5453060319298769	-0.5811936421543964	-0.6663965452965449	-0.08520290314214851	0.6892348459814145	0.7160606244498591	0.8762791597380657	0.7863370237043915	0.9345845401845727	0.9545398932074591	1.758040215597422	0.8805245164212709	0.6222971593811245	-0.7391151944193398	-0.7130404116945237	-0.08926070429162311	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.19917889874073763	0.2890467881852298	0.0526834961050317	0.025022520567657816	0.184772523526665	0.2890467881852298	0.05268349610503168	0.02502252056765783	0.1436557983017448	0.12585486385279043	0.008894187917032599	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Bernardetiaceae;g__Garritya;s__Garritya_polymorpha	-0.1434385267603828	0.38267121658691244	-0.15884669442973856	0.5261097433472952	-0.015408167669355766	-0.541517911016651	0.5740650780750536	0.5961945705990046	0.7303638625504631	0.6868629068513232	0.806079436852318	0.8219861985839934	-0.2498645750083923	0.641856258775449	-0.21748980552657524	0.7659603366253344	-0.019114949426725918	-0.6587919747916752	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1512130093352123	0.15214170292347398	0.1222873932450116	0.021717487538432247	0.008353644720878338	0.15214170292347398	0.12228739324501159	0.021717487538432247	0.0614589034243423	0.11983094949824968	0.1394483273089007	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__uncultured_bacterium	-0.6846094717839991	-0.4132447149207155	-0.5540636239047584	0.2713647568632836	0.13054584787924073	-0.14081890898404287	0.621825208361066	0.6459016533609492	0.7908753125977983	0.7276715335384392	0.85895324377083615	0.8765403761639085	-1.1009677037513685	-0.6397951031250604	-0.7005701342286416	0.3729220456704162	0.1519824842923227	-0.16065307750034605	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.18808979650983146	0.2927832702746199	0.02999782163311794	0.02347831868365011	0.18530484201620664	0.2927832702746199	0.029997821633117917	0.023478318683650117	0.16755032725940366	0.14811707596227122	0.030393463292309866	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter_pulmonis	0.745969288677777	0.36829811916372973	0.12367789662838975	-0.3776711695140473	-0.6222913920493872	-0.24462022253534	0.644080992884402	0.6690650770918979	0.8190721947409955	0.7469114327109532	0.8838030725948924	0.9021727235497662	1.1581917443908512	0.5504668107391637	0.15099755237998136	-0.5056438460759269	-0.70410639128274	-0.2711456644054104	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1620215178885556	0.1738982807368865	0.07911538573172555	0.021514881566639756	0.08242132133153811	0.1738982807368865	0.07911538573172554	0.021514881566639756	0.04763176711313678	0.08791683756301093	0.033349962713639346	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;s__Roseovarius_aestuarii	-0.35310271873823096	-0.16692577979192413	-0.5019310169112661	0.18617693894630682	-0.1488282981730351	-0.33500523711934194	0.6929625388053643	0.7199403601655439	0.8810018982394866	0.7896136179483582	0.9387970431119719	0.9588831681511042	-0.5095552774713679	-0.23186056655240309	-0.5697275090034187	0.23578233038843444	-0.1585308552737784	-0.3493702342958956	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1698473542660289	0.20262740782990254	0.11701553118059291	0.030949133636755544	0.0665009408251251	0.20262740782990254	0.11701553118059291	0.03094913363675556	0.035495565665733295	0.060627584810813526	0.06747372319574897	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__dgA-11_gut_group;s__uncultured_bacterium	1.9236139101243972	0.06077884325468633	1.137020650935026	-1.862835066869711	-0.7865932591893712	1.0762418076803397	0.7682555321571517	0.7983039810779958	0.9763939842900098	0.8564260923227819	1.0244616234705979	1.047183986450768	2.503872513255016	0.07613496198855624	1.1645100945207245	-2.175126474506827	-0.7678113471196771	1.0277485347422641	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.16050638314311227	0	0.014967576848408784	0.053718245636429136	0.23442325941943787	0	0.014967576848408786	0.05371824563642915	0	0.05988427035025309	0.029612851080825446	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesonia;s__Mesonia_algae	-2.1211990234364353	-1.7841050968169176	-2.37511546030565	0.33709392661951765	-0.25391643686921483	-0.5910103634887325	0.7202252244310664	0.7483149830337505	0.9155419894904271	0.8136709455694171	0.9696918213283623	0.9907336515316006	-2.9451884653332603	-2.3841632698358666	-2.594217946931733	0.4142877762258244	-0.26185271576425134	-0.5965380933362608	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.022345159043218314	0.07318977169527226	0.08059100393798868	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oceaniserpentilla;s__Oceaniserpentilla_haliotis	-1.5958787714377152	-1.9038581193036166	2.1855078142343722	-0.3079793478659014	3.781386585672087	4.089365933537989	0.968523283550548	1.0067327033151259	1.230137373450275	1.03867668559156	1.2564141350790468	1.2860986991561245	-1.6477443532253762	-1.891125730826362	1.7766371963031131	-0.2965112745266803	3.0096657464253878	3.17966726521163	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.11741911600650246	0.20792304352992216	0	0.18368213856565788	0	0.2079230435299221	0	0.18368213856565788	0.08976660117797877	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tateyamaria;__	-0.1438411087424786	0.5354261671262838	0.6786293877370967	0.6792672758687623	0.8224704964795753	0.14320322061081292	0.7254046323894634	0.7537056283445874	0.922103994217925	0.8182593965536458	0.975577799051761	0.9968010511174711	-0.19829086046593036	0.7103916263731173	0.7359575405729272	0.8301368474712395	0.8430598741371498	0.14366279053405281	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.123748199982371	0.11554259639612097	0.08602345773870068	0.018091519992579738	0.07966023983549249	0.11554259639612097	0.08602345773870068	0.018091519992579748	0.06810323518635868	0.17514552142000972	0.06634204913680992	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__uncultured;s__uncultured_Bacteroidetes	0.6203379373396725	0.5592942923727531	0.629202066160025	-0.061043644966919386	0.00886412882035259	0.06990777378727198	0.460353293919861	0.47786499748756917	0.5862505590460595	0.5927850108259466	0.6831755493414122	0.6950961313508147	1.3475257927613782	1.1704023004683497	1.0732647610329886	-0.10297771342407139	0.012974891781325744	0.10057281379399528	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.36039241985456183	0.387134119551492	0.0834254956889454	0.012796297158122638	0.10447018182058773	0.3871341195514921	0.08342549568894544	0.012796297158122591	0.1513943541250247	0.20991618733439293	0.042713334733198195	FALSE	FALSE	FALSE	FALSE
